setting_1,setting_2,setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,engine_id,cycle,rul
11.9256505231033,0.3025312614653799,95.63370310079117,621.8282694280517,1537.341529015765,1341.8981694487102,384.7186520986829,2363.541281389271,8896.133133411851,46.857647461414636,364.5496751737455,2446.1831617395937,8303.575926837699,8.86479535243376,375.0260120650528,27.920661839197155,16.827525170516562,machine-1-engine-2,19,0
11.647383318901495,0.2975670267410123,94.40846127270792,615.281655172999,1520.9703325337575,1326.6574136878098,387.9796400565956,2348.022158619901,8851.269141916324,46.17209922994871,368.49686209054465,2421.1144173033936,8209.435074516345,8.76377495203562,372.91597968103173,28.208574559356062,16.964489293903913,machine-1-engine-3,1,19
11.638478392175397,0.2968424167060767,94.43343320174938,616.0942853488976,1525.8493247192316,1330.9144849598188,387.0012442037013,2346.82896035569,8850.793617905974,46.40405698102988,368.13442450785243,2428.975512191508,8222.72783776487,8.772777821004118,374.403964638792,28.096094014598908,16.93968690104167,machine-1-engine-3,2,18
11.645496661520541,0.2951287469709472,94.41280055664375,612.6208731230329,1522.5696047623692,1325.4284485702347,389.3746608382477,2341.8934434798953,8843.087601559393,46.12162569267549,368.9895547856141,2416.748194751117,8203.276423329131,8.755861921764584,372.0818088622096,28.179805277144208,17.034707729590618,machine-1-engine-3,3,17
11.646209280020049,0.2935469283132106,94.57066297971929,606.7814390751811,1501.2188005515015,1312.7690236125945,394.1241029041258,2325.4013724217884,8788.247483830979,45.39788650043421,370.55198701269546,2391.921876516846,8171.687373127189,8.65916679177509,370.3003371515114,28.608906495464122,17.08618983905257,machine-1-engine-3,4,16
11.673497183313815,0.2945209608983572,94.48294939483,602.6008677407011,1489.6764742439302,1307.61690343828,396.8307372284396,2309.4506779900184,8743.904947528305,45.11462212185654,372.6697905016899,2380.1452021186856,8117.159402633448,8.603460911083157,367.74501097143514,28.646653440462327,17.261696562551425,machine-1-engine-3,5,15
11.634891947713497,0.29834436767532463,94.55886952800408,602.3853767753573,1492.6765561656678,1307.1565545397978,397.2451891612066,2310.1192078072763,8760.254582337719,45.315904329156375,373.28498527554007,2386.490261456272,8111.156486389891,8.62082123881632,367.92559644129545,28.69900739685801,17.212792007225698,machine-1-engine-3,6,14
11.668545427368368,0.30317819967425896,94.50551304144754,608.5499080599725,1507.1761477848856,1312.618283723593,393.6716585280148,2323.919575147955,8765.890885662968,45.50858771665958,369.2417967897645,2395.308060135091,8173.42334397944,8.654200298469071,370.00236685596883,28.524139729943215,17.07387734376758,machine-1-engine-3,7,13
11.696487351005569,0.3090048456806342,94.50071259078247,615.5228141440585,1525.1439990973952,1323.5900032519255,388.1478050172541,2342.3569411581993,8830.464780411317,46.24261606025468,367.2514558738873,2426.101753620814,8215.514293539174,8.771409626060773,373.28067071219283,28.157634584105892,16.988781122330483,machine-1-engine-3,8,12
11.670553963570518,0.29484484723451365,94.50553722528896,618.0784875754422,1528.1145803380873,1335.9681533531361,384.8124296620112,2361.515639801871,8903.128067827787,46.551090274516426,365.20335652609157,2430.6387676556037,8275.075557391838,8.830995231772903,374.11666674382235,27.95098240814056,16.911308864577727,machine-1-engine-3,9,11
11.723557586124342,0.3002939068552201,94.71567088105245,615.6259456826807,1526.6369379848018,1334.2402373325426,387.0629240989804,2349.3927884177356,8873.682260075255,46.41384666245387,366.7331671446543,2430.3147932320394,8247.022528360303,8.780842510947585,373.7411274881722,28.014644382578275,16.9238302426719,machine-1-engine-3,10,10
11.772674345329886,0.30014702334791526,94.51746936328942,610.8655269214864,1516.1443533234724,1321.4913694748407,391.2434261498247,2340.082421254381,8810.546777524209,46.1995398860241,368.7845664885329,2409.824595785724,8202.75667797785,8.736200897361675,372.6281865885683,28.27325789139377,16.998516359714095,machine-1-engine-3,11,9
11.796821692693172,0.2966849307215995,94.7755310389376,608.4451224669349,1502.651772284968,1315.1413114540421,391.29883759284934,2331.0087205411032,8801.640287484348,45.68867826731459,370.53910939129196,2399.3930708767452,8148.977889965101,8.647818646468524,371.2745295137392,28.3260294695753,17.102385668169255,machine-1-engine-3,12,8
11.79148092068081,0.3059200001455571,94.82599416350025,606.1346945262688,1508.9218129227668,1315.546223536368,393.56713023500436,2329.8321101571996,8818.26613609188,45.674527211504625,370.4288842120942,2398.9706750660075,8160.14396449528,8.683635829388477,371.0581487509032,28.5376178454339,17.071320376506538,machine-1-engine-3,13,7
11.824603749620007,0.30462650282647424,94.81806708398501,612.9518983540421,1515.4224231451074,1320.095627625513,389.7271369168988,2343.5417976478993,8839.438789740805,46.103888373597535,368.48959396067085,2416.3869711049447,8188.556804277465,8.72537410598505,371.1426341538676,28.25460085744233,17.019073683342853,machine-1-engine-3,14,6
11.83086608183814,0.3022368111709091,94.9313405004928,616.5995478752942,1536.0675236050668,1335.36323176499,384.7035323356641,2356.786526789724,8895.980631946337,46.76441168211146,366.6942305012446,2442.2441560539064,8253.404873941166,8.815799726713824,374.9363756326368,27.849248887626015,16.907498976481197,machine-1-engine-3,15,5
11.87598361187674,0.30125464761860676,94.78902076411028,624.9386306479314,1546.1042767743133,1342.1281845739427,381.13195312732046,2378.7349909693066,8911.008746035674,47.057678289643164,363.2861658078303,2457.0546695675607,8323.08606512534,8.885132971960289,376.89510052521774,27.732865481615338,16.703613812423256,machine-1-engine-3,16,4
11.8949291811816,0.30894023049554303,94.65610043614532,625.5910536342404,1549.1335912039117,1341.9202334665338,381.2046237919082,2378.168775868331,8958.724710705148,47.20929412113121,362.4989019972735,2457.7026200533937,8302.82713746565,8.88951893943968,376.910437890734,27.68165489819888,16.73790528974489,machine-1-engine-3,17,3
11.987273521231304,0.3000428032600956,95.1017634158071,620.2335055484639,1542.5900839024537,1338.7265536553589,384.4529562058707,2360.464755846432,8909.566032760456,46.85532907218457,364.5215988903352,2438.5116805929547,8283.916010649304,8.848105682942963,375.91681462723784,27.94270989814404,16.803087938805216,machine-1-engine-3,18,2
12.002876101462919,0.3055574798588099,94.85299839411121,617.3299431748762,1526.823445324432,1328.8454086408813,387.4638955693112,2347.8230432037262,8859.796215285616,46.272354814805595,367.1480016136679,2422.3063067683793,8213.30079258006,8.797681629626668,372.3902631177619,28.01619912873323,16.994812721443136,machine-1-engine-3,19,1
12.042139736418854,0.31021445372434187,95.16174464848083,612.9502332985521,1517.2937137442275,1323.2307121784906,388.4105414658467,2339.371147711087,8812.502855351499,46.2459460316619,367.82769033022606,2418.271708774567,8208.429537631546,8.75624536991101,372.843563575855,28.197938044185495,16.99733242498839,machine-1-engine-3,20,0
11.676164732840396,0.295654637510118,94.20980593524938,613.2749779284371,1518.8675862252383,1325.9827467321456,388.2699643998602,2343.9678810457453,8845.583710138279,46.22461908624199,367.54580937699484,2415.73086617086,8220.698052590427,8.749887155321067,372.37148472707776,28.212399364367997,16.98152969006482,machine-1-engine-4,1,20
11.684186934859028,0.29900032128463755,93.99000553749346,617.6675351803448,1526.7659689268119,1332.5089915824517,387.02676327195803,2349.390122955479,8844.481118963091,46.38886404023802,365.83828725867284,2428.6201143794037,8219.693213852484,8.793032539414476,373.7424422037916,28.070034114871444,16.926703462857454,machine-1-engine-4,2,19
11.74963358054755,0.30217245740432397,94.09212959011403,615.02629739076,1524.8427255630602,1331.270770422796,386.9824429972814,2357.855396629916,8876.945799422121,46.24894795453127,366.69691716402895,2430.6962678553646,8239.219827171099,8.756941754414191,373.4505980468729,28.118383933482516,16.915181004118896,machine-1-engine-4,3,18
11.670058255290956,0.3027852736635087,94.0882373550261,612.558673465003,1516.187642532682,1324.6185560319243,390.2113139951193,2340.0966133221614,8826.518536708478,46.01141201966191,367.82042619222216,2416.2679366352904,8202.600250046673,8.704956931429821,371.5548062020083,28.261758209072827,16.999775751481636,machine-1-engine-4,4,17
11.72333257708505,0.29942113825097655,94.04810186479375,604.776817222924,1505.9138639345501,1311.6368204772398,393.5196210107467,2327.33588580545,8791.732544327824,45.46827773286375,371.3756972749892,2391.505649660496,8149.257432832334,8.650007457753421,370.3293592594135,28.482963569608337,17.110809272058674,machine-1-engine-4,5,16
11.819840874151918,0.30640563225628403,94.49371029969294,600.8063669909271,1489.5114523853247,1303.7665497828073,395.6269959078085,2312.5429679091944,8750.67932432932,45.174087399713855,373.0619199125425,2379.1763175116575,8117.8686424203925,8.57136634446574,367.57401262736323,28.733027604136236,17.238266331838155,machine-1-engine-4,6,15
11.725141733712878,0.3057209904810887,94.12681058113056,599.264079591561,1488.21735051755,1306.016795717405,397.7409200569745,2310.4112725716413,8723.777939071302,45.18970704532028,373.188537278458,2375.034186533884,8133.602772130925,8.576188006825715,366.97204202422887,28.771376154205925,17.213857174605174,machine-1-engine-4,7,14
11.775431240710226,0.3012189926723664,94.41737328085364,603.8679593683661,1495.537988367102,1311.301340633952,394.4347707029506,2319.1481097452393,8761.605860730528,45.31120002097135,372.0725217855342,2381.3153129409848,8112.6017042140675,8.632055690720632,368.45608840746075,28.603200434999934,17.146372036685275,machine-1-engine-4,8,13
11.71208107138104,0.30206502214141223,94.29356633681414,610.1627894851326,1512.5301611522098,1319.4951363044377,390.4202517285659,2340.0371790338954,8777.970115360538,46.00200600108034,369.0566066919029,2404.967444707396,8190.214264919866,8.676461606174207,371.3513411765787,28.29159153590577,17.06613017134567,machine-1-engine-4,9,12
11.845359366419386,0.30201084298179814,94.32674780465919,617.5415859791148,1527.8306453113871,1333.8847839682296,387.1975024682127,2353.792905061205,8869.440809886633,46.34142734887228,366.8034056997971,2437.0904517083163,8229.524854914605,8.791222742252602,373.6358351450688,28.041024880855606,16.946969286291512,machine-1-engine-4,10,11
11.856951375247963,0.29720321791107435,94.39191748735959,619.6550037843559,1535.4309052667295,1334.3583104700178,384.17343407072485,2359.3216852807914,8887.89722762103,46.80534357568308,364.5629327952932,2440.7490755724602,8265.162099283783,8.836671217214468,375.7074062015106,27.90763288523215,16.827344975767975,machine-1-engine-4,11,10
11.864334230556715,0.30495965099687106,94.3439448467858,623.0030386458878,1539.0731719732794,1341.8532441640364,383.51236991495927,2367.5838632511814,8905.536354819918,47.073905325124926,365.0412810503135,2448.255376915082,8309.940768236042,8.881435258618477,375.53709101691624,27.796888571778084,16.83685613059666,machine-1-engine-4,12,9
11.895915321700398,0.30445809592253426,94.35554744458015,618.1795767999577,1532.5453654546507,1333.170113892151,385.9610603377289,2359.6098242985136,8897.812247275206,46.601846782782836,366.3588096511053,2433.5686695777554,8279.961759910788,8.809866009934108,374.230692452063,27.92389365381084,16.857065854201547,machine-1-engine-4,13,8
11.956973787315677,0.3040838730757628,94.30159914936796,615.0259944092675,1517.4617021725524,1327.1729930566403,388.92389551061495,2349.1244326300202,8839.74643808174,46.22766634819038,368.0529303671003,2420.387749865717,8222.121440333387,8.74611225702774,372.6452540094115,28.108267833271416,16.97363829010317,machine-1-engine-4,14,7
11.920544752207896,0.30398683718596287,94.18340173800722,607.7846755206715,1514.6514700980638,1317.9745956922068,392.1096697658933,2339.610348531526,8807.419538929045,45.811156523029595,369.1389927745207,2405.6238951332616,8181.800405728222,8.696136264391551,370.6477290346291,28.40199725651284,17.038878879145706,machine-1-engine-4,15,6
11.897948948569459,0.3045237474672245,94.57947748747443,607.9553666226269,1508.9503734841,1319.9420404095931,391.71942319620524,2337.546608301562,8774.115314447015,45.71561725620865,369.83391328716584,2397.4469158112906,8169.0754116958415,8.687637517829836,371.0353103781089,28.350543636031958,17.127732559417783,machine-1-engine-4,16,5
11.972117177308427,0.30975544850583075,94.54581954427226,610.8829914340258,1514.6852231300472,1321.7410311295482,389.5067783279709,2340.9462796693615,8841.27590727344,46.06173278680841,367.067567684828,2412.0630730801313,8198.621090276181,8.72736862111918,372.87638279628476,28.143616594032718,17.004974619813687,machine-1-engine-4,17,4
12.004337232912366,0.3065010818331879,94.66714835880511,617.8705553222292,1523.2491068608547,1333.7576000342756,386.3908511846101,2359.6910193564486,8875.156425419967,46.4662983421076,366.28021242984084,2432.9563802656753,8251.490413898207,8.808100304817813,374.5737419702114,27.990043303636618,16.886202539119633,machine-1-engine-4,18,3
11.985296579085686,0.309293053219746,94.62395650319486,625.0607861048001,1543.7221545483826,1342.6094507783441,381.6895972629623,2372.7719440509004,8942.565711090358,47.142206109468766,364.36283994921456,2458.026130613357,8313.152768334348,8.908143437649422,376.79434093804434,27.70452508537548,16.733845034217126,machine-1-engine-4,19,2
12.072190807124262,0.31064378248387,94.77034231104157,628.7545301369569,1554.5927977226957,1352.482067585359,379.65897417732685,2393.369892746197,8973.059870735697,47.4485872913368,361.6700136822884,2476.8235452307113,8351.924700235528,8.961596849046309,379.82688993808057,27.469539680194575,16.675211492061287,machine-1-engine-4,20,1
12.10551160949293,0.3083260180111214,95.09216867242193,631.3095371515197,1555.027382529988,1357.6408726259658,378.42663173237094,2385.756619262926,8968.055385645946,47.43665568057252,361.9290445580669,2468.6287907221363,8374.783816119536,8.998546145129236,379.5321426787724,27.44060452642185,16.649532183445718,machine-1-engine-4,21,0
11.772930990593242,0.30718357778140687,93.90126126777739,614.2475553957565,1525.50008330403,1326.8001014309841,387.6977663696711,2342.8988489634653,8829.440791423212,46.267611186020794,367.8245250240773,2422.761781173361,8230.547220411252,8.768116433686771,372.9101766763193,28.181638302582105,16.983208127725515,machine-1-engine-5,1,21
11.798163526258593,0.3007934654832399,93.89216370098305,616.055122029799,1527.555694452,1333.0961919263107,386.4691352707976,2349.210554209707,8868.159308142962,46.511718287600246,366.09108792513257,2422.78291068717,8240.538245735575,8.803901393810989,375.2236845292369,27.982595313251657,16.93338659295119,machine-1-engine-5,2,20
11.820361187186965,0.2960230314457822,93.91073369810387,613.6951169564092,1521.7536013259955,1329.7408260938837,389.23330613493135,2348.5041158828085,8845.212465176319,46.2695724923144,367.33348893809136,2419.6927038768918,8226.044864948037,8.771075926769045,372.18320626452885,28.10948601940621,16.959839759820778,machine-1-engine-5,3,19
11.719815809070635,0.3015447581400131,93.83613027942009,606.8321122382998,1504.7774396849231,1311.1130341194614,393.02878082275026,2326.332350413065,8777.931515462125,45.593120536060525,370.01035653736335,2397.756084927327,8170.3296054662305,8.693714737066545,370.2352511585937,28.44974321595413,17.151868098282023,machine-1-engine-5,4,18
11.754360752105795,0.3067532365236356,93.97571252234249,602.0895983375592,1496.0217017410857,1305.076208071708,396.3483844737963,2308.450412693582,8754.740409420981,45.05907684739911,372.55738349429083,2383.37187883775,8076.12094262761,8.572288963621048,368.2761477130566,28.675951048879945,17.220956413408373,machine-1-engine-5,5,17
11.74482321557579,0.3048319424220037,93.92592908890389,600.6107728180895,1493.313007082897,1305.216369579105,396.8318637838475,2308.5725833170136,8738.249151195325,44.96461660820707,372.65923003451934,2382.445534194583,8077.722061955452,8.577474369078903,367.48207340633644,28.77175273380664,17.26499624972297,machine-1-engine-5,6,16
11.784064181328903,0.30063492170818884,93.98863094754773,605.5189467400373,1504.650917079007,1312.4306975947882,394.9440996690873,2325.7636967124567,8776.001702105032,45.482434433805956,371.842873341446,2391.105537414906,8129.887094130451,8.621959520517628,368.93916082399846,28.49026564779173,17.12578962764792,machine-1-engine-5,7,15
11.843596302203562,0.30421248678384066,93.938240297758,611.5950531616005,1516.0395281460346,1325.1298393288087,388.3554410088807,2343.420463878783,8834.270771965072,46.113580662563145,368.28464682328,2413.7661340539703,8209.004252197974,8.734494703464854,372.6081256622176,28.22232911211526,16.967759497231782,machine-1-engine-5,8,14
11.878641297480694,0.3010955500301274,94.03666298643368,620.1587148172115,1535.1063247168959,1336.2758033017578,385.15816135230506,2352.776669966656,8879.359149928536,46.79870997165215,366.4625381781671,2431.147053317298,8261.024000052821,8.782107259153431,374.7537117102149,27.977477241653403,16.894907037906147,machine-1-engine-5,9,13
11.840529022893074,0.3018538663479394,94.10297846562176,618.3200961472099,1531.6659116173194,1336.509388647062,386.3429067188551,2365.7458898328064,8871.77776015631,46.689194480953375,364.81918180701746,2440.7846169067607,8247.343731870764,8.857858831984336,375.84368798268144,27.87156734999192,16.883892403433062,machine-1-engine-5,10,12
11.877564887150298,0.2980535698848903,94.03041304649118,615.5316292932206,1521.6983802235552,1330.3437562693414,387.4558972968658,2348.2258951024355,8844.563141410701,46.06842821720446,367.91095212614255,2426.5276031739463,8185.570223125166,8.759586900065042,372.4459130307965,28.145416726815036,16.948092563224332,machine-1-engine-5,11,11
